monitoring_location_id,priority_group,trend,p,slope,intercept,n,data_type,significant
8857115,water_level,insufficient,,,,0,water_level,False
8857116,water_level,insufficient,,,,0,water_level,False
8857117,water_level,insufficient,,,,1,water_level,False
8857118,water_level,insufficient,,,,1,water_level,False
8857201,water_level,no trend,0.25965635637045015,-0.9200000000000017,35.050000000000004,6,water_level,False
8857202,water_level,insufficient,,,,2,water_level,False
8857205,water_level,insufficient,,,,1,water_level,False
8857206,water_level,insufficient,,,,1,water_level,False
8857207,water_level,insufficient,,,,0,water_level,False
8857208,water_level,insufficient,,,,0,water_level,False
8857209,water_level,insufficient,,,,1,water_level,False
8857301,water_level,increasing,2.1422197349352246e-11,0.33699095022624426,37.87027149321267,61,water_level,True
8857304,water_level,insufficient,,,,1,water_level,False
8857305,water_level,insufficient,,,,0,water_level,False
8857306,water_level,insufficient,,,,0,water_level,False
8857307,water_level,insufficient,,,,0,water_level,False
8857308,water_level,insufficient,,,,1,water_level,False
8857309,water_level,insufficient,,,,0,water_level,False
8857311,water_level,insufficient,,,,0,water_level,False
8857402,water_level,increasing,0.0050693095567015956,2.949999999999998,16.635000000000012,11,water_level,True
8857405,water_level,insufficient,,,,0,water_level,False
8857407,water_level,insufficient,,,,0,water_level,False
8857408,water_level,insufficient,,,,0,water_level,False
8857409,water_level,insufficient,,,,1,water_level,False
8857501,water_level,insufficient,,,,1,water_level,False
8857503,water_level,insufficient,,,,2,water_level,False
8857505,water_level,insufficient,,,,1,water_level,False
8857506,water_level,insufficient,,,,2,water_level,False
8857601,water_level,no trend,0.3081795474670539,10.479999999999999,7.375,4,water_level,False
8857604,water_level,insufficient,,,,1,water_level,False
8857605,water_level,insufficient,,,,0,water_level,False
8857606,water_level,insufficient,,,,0,water_level,False
8857607,water_level,insufficient,,,,1,water_level,False
8858101,water_level,increasing,2.3098294277268394e-07,0.1678474903474904,43.823499034749034,60,water_level,True
8858103,water_level,increasing,0.0007234396098074747,0.7624999999999993,37.39250000000001,23,water_level,True
8858104,water_level,insufficient,,,,1,water_level,False
8858105,water_level,insufficient,,,,0,water_level,False
8858106,water_level,insufficient,,,,0,water_level,False
8858107,water_level,insufficient,,,,1,water_level,False
8858109,water_level,insufficient,,,,0,water_level,False
8858201,water_level,no trend,0.4624327264504764,2.095833333333333,27.708333333333332,5,water_level,False
8858202,water_level,increasing,0.0027949345698872197,0.8237500000000002,38.857499999999995,13,water_level,True
8858204,water_level,insufficient,,,,1,water_level,False
8858205,water_level,insufficient,,,,2,water_level,False
8858206,water_level,insufficient,,,,0,water_level,False
8858208,water_level,insufficient,,,,1,water_level,False
8858210,water_level,insufficient,,,,2,water_level,False
8858211,water_level,insufficient,,,,1,water_level,False
8858214,water_level,insufficient,,,,1,water_level,False
8858215,water_level,insufficient,,,,0,water_level,False
8858216,water_level,insufficient,,,,0,water_level,False
8858217,water_level,insufficient,,,,1,water_level,False
8858218,water_level,insufficient,,,,0,water_level,False
8858219,water_level,insufficient,,,,0,water_level,False
8858221,water_level,insufficient,,,,0,water_level,False
8858222,water_level,insufficient,,,,1,water_level,False
8858223,water_level,insufficient,,,,0,water_level,False
8858301,water_level,insufficient,,,,3,water_level,False
8858302,water_level,no trend,0.6533046167735679,-0.006774193548387124,40.31354838709678,67,water_level,False
8858303,water_level,insufficient,,,,2,water_level,False
8858304,water_level,insufficient,,,,0,water_level,False
8858306,water_level,insufficient,,,,1,water_level,False
8858311,water_level,insufficient,,,,1,water_level,False
8858312,water_level,insufficient,,,,2,water_level,False
8858313,water_level,insufficient,,,,2,water_level,False
8858314,water_level,insufficient,,,,2,water_level,False
8858401,water_level,insufficient,,,,2,water_level,False
8858402,water_level,no trend,0.17292313780680457,0.05521222410865868,46.37363327674024,61,water_level,False
8858403,water_level,insufficient,,,,1,water_level,False
8858404,water_level,insufficient,,,,1,water_level,False
8858405,water_level,insufficient,,,,1,water_level,False
8858406,water_level,insufficient,,,,1,water_level,False
8858407,water_level,insufficient,,,,1,water_level,False
8858408,water_level,insufficient,,,,2,water_level,False
8858409,water_level,insufficient,,,,1,water_level,False
8858410,water_level,insufficient,,,,1,water_level,False
8858411,water_level,insufficient,,,,1,water_level,False
8858413,water_level,insufficient,,,,0,water_level,False
8858501,water_level,insufficient,,,,1,water_level,False
8858502,water_level,no trend,0.6840145915595695,0.010799999999999983,46.958099999999995,62,water_level,False
8858503,water_level,insufficient,,,,1,water_level,False
8858504,water_level,insufficient,,,,0,water_level,False
8858506,water_level,insufficient,,,,0,water_level,False
8858507,water_level,insufficient,,,,1,water_level,False
8858508,water_level,insufficient,,,,1,water_level,False
8858509,water_level,insufficient,,,,0,water_level,False
8858510,water_level,insufficient,,,,1,water_level,False
8858606,water_level,no trend,0.37109336952269745,0.6839999999999996,30.502,10,water_level,False
8858607,water_level,insufficient,,,,0,water_level,False
8858608,water_level,insufficient,,,,1,water_level,False
8858610,water_level,insufficient,,,,1,water_level,False
8858611,water_level,insufficient,,,,1,water_level,False
8858612,water_level,insufficient,,,,1,water_level,False
8858613,water_level,insufficient,,,,1,water_level,False
8858615,water_level,insufficient,,,,0,water_level,False
8858618,water_level,insufficient,,,,0,water_level,False
8858901,water_level,insufficient,,,,1,water_level,False
8858902,water_level,insufficient,,,,1,water_level,False
8859101,water_level,no trend,0.344417522979072,0.2674166666666672,30.119374999999998,16,water_level,False
8859102,water_level,no trend,0.5840703669455065,-0.1019999999999996,35.587999999999994,14,water_level,False
8859103,water_level,insufficient,,,,0,water_level,False
8859105,water_level,insufficient,,,,1,water_level,False
8859107,water_level,insufficient,,,,1,water_level,False
8859110,water_level,insufficient,,,,0,water_level,False
8859111,water_level,insufficient,,,,1,water_level,False
8859113,water_level,insufficient,,,,0,water_level,False
8859114,water_level,insufficient,,,,0,water_level,False
8859116,water_level,insufficient,,,,0,water_level,False
8859117,water_level,insufficient,,,,0,water_level,False
8859118,water_level,insufficient,,,,0,water_level,False
8859201,water_level,no trend,0.7340951823194757,2.7274999999999996,26.983750000000004,4,water_level,False
8859202,water_level,no trend,0.228439808988675,0.3700000000000003,29.864999999999995,14,water_level,False
8859205,water_level,insufficient,,,,1,water_level,False
8859206,water_level,insufficient,,,,0,water_level,False
8859208,water_level,insufficient,,,,1,water_level,False
8859209,water_level,insufficient,,,,1,water_level,False
8859211,water_level,insufficient,,,,2,water_level,False
8859212,water_level,insufficient,,,,1,water_level,False
8859215,water_level,insufficient,,,,0,water_level,False
8859218,water_level,insufficient,,,,0,water_level,False
8859219,water_level,insufficient,,,,1,water_level,False
8859301,water_level,insufficient,,,,1,water_level,False
8859302,water_level,insufficient,,,,1,water_level,False
8859306,water_level,insufficient,,,,0,water_level,False
8859307,water_level,insufficient,,,,1,water_level,False
8859311,water_level,insufficient,,,,1,water_level,False
8859313,water_level,insufficient,,,,1,water_level,False
8859315,water_level,insufficient,,,,1,water_level,False
8859316,water_level,insufficient,,,,1,water_level,False
8859317,water_level,insufficient,,,,0,water_level,False
8859401,water_level,increasing,5.823327111786902e-05,0.38027777777777794,37.41722222222222,21,water_level,True
8859402,water_level,insufficient,,,,1,water_level,False
8859403,water_level,insufficient,,,,1,water_level,False
8859404,water_level,insufficient,,,,1,water_level,False
8859411,water_level,insufficient,,,,1,water_level,False
8859412,water_level,insufficient,,,,1,water_level,False
8859413,water_level,insufficient,,,,1,water_level,False
8859414,water_level,insufficient,,,,0,water_level,False
8859415,water_level,insufficient,,,,0,water_level,False
8859501,water_level,insufficient,,,,2,water_level,False
8859502,water_level,increasing,4.1363520666415354e-05,0.5199999999999996,27.92000000000001,26,water_level,True
8859503,water_level,insufficient,,,,1,water_level,False
8859504,water_level,insufficient,,,,1,water_level,False
8859509,water_level,insufficient,,,,1,water_level,False
8859510,water_level,insufficient,,,,1,water_level,False
8859511,water_level,insufficient,,,,1,water_level,False
8859513,water_level,insufficient,,,,0,water_level,False
8859601,water_level,insufficient,,,,2,water_level,False
8859603,water_level,insufficient,,,,1,water_level,False
8859604,water_level,insufficient,,,,2,water_level,False
8859605,water_level,insufficient,,,,1,water_level,False
8859607,water_level,insufficient,,,,1,water_level,False
8859702,water_level,insufficient,,,,1,water_level,False
8859703,water_level,insufficient,,,,1,water_level,False
8859802,water_level,insufficient,,,,2,water_level,False
8859803,water_level,insufficient,,,,1,water_level,False
8859806,water_level,insufficient,,,,1,water_level,False
8859807,water_level,insufficient,,,,1,water_level,False
8859901,water_level,insufficient,,,,3,water_level,False
8859902,water_level,insufficient,,,,1,water_level,False
8859903,water_level,insufficient,,,,2,water_level,False
8859904,water_level,insufficient,,,,1,water_level,False
8859905,water_level,insufficient,,,,1,water_level,False
8859906,water_level,insufficient,,,,1,water_level,False
8859907,water_level,insufficient,,,,1,water_level,False
8859908,water_level,insufficient,,,,1,water_level,False
8859909,water_level,insufficient,,,,1,water_level,False
8859910,water_level,insufficient,,,,1,water_level,False
8859912,water_level,insufficient,,,,0,water_level,False
8859914,water_level,insufficient,,,,1,water_level,False
8859915,water_level,insufficient,,,,1,water_level,False
8859916,water_level,insufficient,,,,2,water_level,False
8859917,water_level,insufficient,,,,1,water_level,False
8859918,water_level,insufficient,,,,1,water_level,False
8860101,water_level,decreasing,5.22932595004022e-07,-0.2176666666666667,26.707666666666668,63,water_level,True
8860103,water_level,insufficient,,,,0,water_level,False
8860104,water_level,insufficient,,,,0,water_level,False
8860105,water_level,insufficient,,,,1,water_level,False
8860201,water_level,insufficient,,,,0,water_level,False
8860401,water_level,no trend,0.13285495573105366,1.4800000000000004,23.129999999999995,6,water_level,False
8860404,water_level,insufficient,,,,1,water_level,False
8860406,water_level,insufficient,,,,1,water_level,False
8860407,water_level,insufficient,,,,1,water_level,False
8860408,water_level,insufficient,,,,1,water_level,False
8860410,water_level,insufficient,,,,1,water_level,False
8860412,water_level,insufficient,,,,1,water_level,False
8860413,water_level,insufficient,,,,1,water_level,False
8860415,water_level,no trend,0.37269149047151817,-0.16642857142857082,-7.637142857142861,12,water_level,False
8860501,water_level,insufficient,,,,2,water_level,False
8860502,water_level,insufficient,,,,1,water_level,False
8860503,water_level,insufficient,,,,1,water_level,False
8860504,water_level,insufficient,,,,0,water_level,False
8860505,water_level,insufficient,,,,1,water_level,False
8860506,water_level,insufficient,,,,1,water_level,False
8860507,water_level,insufficient,,,,0,water_level,False
8860508,water_level,insufficient,,,,1,water_level,False
8860512,water_level,insufficient,,,,1,water_level,False
8860514,water_level,insufficient,,,,1,water_level,False
8860515,water_level,insufficient,,,,1,water_level,False
8860516,water_level,insufficient,,,,1,water_level,False
8860517,water_level,insufficient,,,,1,water_level,False
8860518,water_level,insufficient,,,,1,water_level,False
8860519,water_level,insufficient,,,,1,water_level,False
8860520,water_level,insufficient,,,,1,water_level,False
8860521,water_level,insufficient,,,,1,water_level,False
8860701,water_level,increasing,0.013860537013784313,0.19090909090909103,21.3,34,water_level,True
8860702,water_level,no trend,0.4624327264504764,2.127083333333333,16.075833333333332,5,water_level,False
8860703,water_level,insufficient,,,,1,water_level,False
8860706,water_level,insufficient,,,,1,water_level,False
8860707,water_level,insufficient,,,,1,water_level,False
8860708,water_level,insufficient,,,,2,water_level,False
8860714,water_level,insufficient,,,,1,water_level,False
8860720,water_level,insufficient,,,,0,water_level,False
8860723,water_level,insufficient,,,,1,water_level,False
8860724,water_level,insufficient,,,,1,water_level,False
8860725,water_level,insufficient,,,,1,water_level,False
8860726,water_level,insufficient,,,,1,water_level,False
8860802,water_level,insufficient,,,,1,water_level,False
8860804,water_level,insufficient,,,,1,water_level,False
8860808,water_level,insufficient,,,,1,water_level,False
8860811,water_level,insufficient,,,,3,water_level,False
8860812,water_level,no trend,0.06410357671243583,-0.8156249999999998,-6.0190625,12,water_level,False
8860813,water_level,insufficient,,,,1,water_level,False
8860814,water_level,insufficient,,,,1,water_level,False
8860815,water_level,insufficient,,,,1,water_level,False
8860901,water_level,insufficient,,,,1,water_level,False
8861401,water_level,insufficient,,,,0,water_level,False
8861701,water_level,insufficient,,,,1,water_level,False
8863301,water_level,insufficient,,,,1,water_level,False
8863601,water_level,insufficient,,,,1,water_level,False
8904101,water_level,increasing,0.0004108104911424437,0.6570384615384616,18.109615384615385,21,water_level,True
8904102,water_level,insufficient,,,,1,water_level,False
8904103,water_level,insufficient,,,,1,water_level,False
8904104,water_level,insufficient,,,,0,water_level,False
8904105,water_level,insufficient,,,,1,water_level,False
8904106,water_level,insufficient,,,,1,water_level,False
8904107,water_level,insufficient,,,,1,water_level,False
8904108,water_level,insufficient,,,,1,water_level,False
8904109,water_level,insufficient,,,,1,water_level,False
8904110,water_level,insufficient,,,,1,water_level,False
8904111,water_level,insufficient,,,,1,water_level,False
8904112,water_level,insufficient,,,,1,water_level,False
8904113,water_level,insufficient,,,,1,water_level,False
8904114,water_level,insufficient,,,,0,water_level,False
8904117,water_level,insufficient,,,,0,water_level,False
8904118,water_level,insufficient,,,,1,water_level,False
8904119,water_level,insufficient,,,,1,water_level,False
8904201,water_level,insufficient,,,,1,water_level,False
8904203,water_level,insufficient,,,,0,water_level,False
8904204,water_level,insufficient,,,,1,water_level,False
8904207,water_level,insufficient,,,,1,water_level,False
8904208,water_level,insufficient,,,,1,water_level,False
8904209,water_level,insufficient,,,,3,water_level,False
8904301,water_level,insufficient,,,,2,water_level,False
8904302,water_level,insufficient,,,,1,water_level,False
8904303,water_level,insufficient,,,,1,water_level,False
8904307,water_level,insufficient,,,,0,water_level,False
8904308,water_level,insufficient,,,,3,water_level,False
8904309,water_level,no trend,0.08942935902899363,-0.5383333333333322,21.817499999999995,4,water_level,False
8904310,water_level,insufficient,,,,1,water_level,False
8904312,water_level,insufficient,,,,1,water_level,False
8904314,water_level,insufficient,,,,0,water_level,False
8904501,water_level,insufficient,,,,1,water_level,False
8904502,water_level,insufficient,,,,1,water_level,False
8904503,water_level,insufficient,,,,1,water_level,False
8904506,water_level,insufficient,,,,1,water_level,False
8904507,water_level,insufficient,,,,1,water_level,False
8904508,water_level,insufficient,,,,1,water_level,False
8904510,water_level,insufficient,,,,2,water_level,False
8904601,water_level,insufficient,,,,3,water_level,False
8904602,water_level,no trend,0.29920414205353296,-0.03181818181818195,20.50909090909091,55,water_level,False
8904603,water_level,insufficient,,,,3,water_level,False
8904605,water_level,insufficient,,,,1,water_level,False
8904606,water_level,insufficient,,,,1,water_level,False
8904607,water_level,insufficient,,,,0,water_level,False
8904608,water_level,insufficient,,,,1,water_level,False
8904609,water_level,insufficient,,,,1,water_level,False
8904610,water_level,insufficient,,,,1,water_level,False
8904611,water_level,insufficient,,,,1,water_level,False
8904612,water_level,insufficient,,,,1,water_level,False
8904613,water_level,insufficient,,,,1,water_level,False
8904614,water_level,insufficient,,,,1,water_level,False
8904615,water_level,insufficient,,,,1,water_level,False
8904616,water_level,insufficient,,,,3,water_level,False
8904617,water_level,insufficient,,,,1,water_level,False
8904618,water_level,insufficient,,,,1,water_level,False
8904620,water_level,insufficient,,,,0,water_level,False
8904622,water_level,insufficient,,,,0,water_level,False
8904624,water_level,insufficient,,,,1,water_level,False
8904625,water_level,insufficient,,,,1,water_level,False
8904628,water_level,insufficient,,,,2,water_level,False
8904629,water_level,insufficient,,,,1,water_level,False
8904630,water_level,insufficient,,,,1,water_level,False
8904633,water_level,insufficient,,,,1,water_level,False
8904634,water_level,insufficient,,,,1,water_level,False
8904635,water_level,insufficient,,,,1,water_level,False
8904638,water_level,insufficient,,,,1,water_level,False
8904902,water_level,no trend,0.7071142312899612,-0.1566666666666663,8.076666666666666,6,water_level,False
8904905,water_level,insufficient,,,,1,water_level,False
8905102,water_level,insufficient,,,,1,water_level,False
8905401,water_level,insufficient,,,,1,water_level,False
8905404,water_level,increasing,0.009374768459434968,0.5281250000000004,17.214062499999997,8,water_level,True
8905405,water_level,insufficient,,,,1,water_level,False
8905407,water_level,insufficient,,,,2,water_level,False
8631901,pH,insufficient,,,,1,water_quality,False
8631901,temperature,insufficient,,,,1,water_quality,False
8632101,pH,insufficient,,,,2,water_quality,False
8632101,temperature,insufficient,,,,1,water_quality,False
8632202,pH,insufficient,,,,1,water_quality,False
8632204,pH,insufficient,,,,1,water_quality,False
8632301,pH,insufficient,,,,1,water_quality,False
8632301,temperature,insufficient,,,,1,water_quality,False
8632401,pH,insufficient,,,,1,water_quality,False
8632604,pH,insufficient,,,,1,water_quality,False
8632605,pH,insufficient,,,,2,water_quality,False
8632605,temperature,insufficient,,,,2,water_quality,False
8632904,nitrogen,insufficient,,,,1,water_quality,False
8632904,pH,insufficient,,,,1,water_quality,False
8632904,temperature,insufficient,,,,1,water_quality,False
8632906,nitrogen,insufficient,,,,1,water_quality,False
8632906,pH,no trend,1.0,-0.0019047619047618857,7.121666666666667,8,water_quality,False
8632906,phosphorus,no trend,1.0,0.0,0.02,4,water_quality,False
8632906,temperature,no trend,0.13312848419605983,1.0499999999999998,25.150000000000002,7,water_quality,False
8632908,nitrogen,insufficient,,,,1,water_quality,False
8632908,pH,insufficient,,,,1,water_quality,False
8632908,temperature,insufficient,,,,1,water_quality,False
8640201,nitrogen,insufficient,,,,1,water_quality,False
8640201,pH,insufficient,,,,3,water_quality,False
8640201,temperature,no trend,0.7340951823194757,-0.6999999999999998,29.45,4,water_quality,False
8640203,nitrogen,insufficient,,,,1,water_quality,False
8640203,pH,insufficient,,,,1,water_quality,False
8640203,temperature,insufficient,,,,1,water_quality,False
8640501,pH,insufficient,,,,1,water_quality,False
8640503,nitrogen,insufficient,,,,1,water_quality,False
8640503,pH,insufficient,,,,2,water_quality,False
8640503,temperature,insufficient,,,,2,water_quality,False
8640901,temperature,insufficient,,,,1,water_quality,False
8709901,pH,insufficient,,,,1,water_quality,False
8709901,temperature,insufficient,,,,1,water_quality,False
8709904,pH,insufficient,,,,1,water_quality,False
8709904,temperature,insufficient,,,,1,water_quality,False
8710402,nitrogen,insufficient,,,,1,water_quality,False
8710402,pH,insufficient,,,,3,water_quality,False
8710402,temperature,insufficient,,,,2,water_quality,False
8710701,pH,insufficient,,,,1,water_quality,False
8710701,temperature,insufficient,,,,1,water_quality,False
8710702,pH,no trend,0.4701007598741287,0.05833333333333327,7.762499999999999,4,water_quality,False
8710702,temperature,insufficient,,,,2,water_quality,False
8710703,pH,insufficient,,,,1,water_quality,False
8710902,pH,insufficient,,,,1,water_quality,False
8710902,temperature,insufficient,,,,1,water_quality,False
8717202,pH,insufficient,,,,1,water_quality,False
8717502,pH,insufficient,,,,1,water_quality,False
8717603,pH,insufficient,,,,1,water_quality,False
8717701,pH,insufficient,,,,1,water_quality,False
8718101,pH,insufficient,,,,1,water_quality,False
8718101,temperature,insufficient,,,,1,water_quality,False
8718502,pH,insufficient,,,,1,water_quality,False
8718504,nitrogen,insufficient,,,,1,water_quality,False
8718504,pH,insufficient,,,,1,water_quality,False
8718504,phosphorus,insufficient,,,,1,water_quality,False
8718504,temperature,insufficient,,,,1,water_quality,False
8718601,pH,insufficient,,,,1,water_quality,False
8718604,pH,insufficient,,,,1,water_quality,False
8718604,temperature,insufficient,,,,1,water_quality,False
8718605,nitrogen,insufficient,,,,1,water_quality,False
8718605,pH,insufficient,,,,2,water_quality,False
8718605,phosphorus,insufficient,,,,1,water_quality,False
8718605,temperature,insufficient,,,,2,water_quality,False
8718701,pH,insufficient,,,,2,water_quality,False
8718701,temperature,insufficient,,,,2,water_quality,False
8718801,pH,insufficient,,,,1,water_quality,False
8718901,nitrogen,insufficient,,,,1,water_quality,False
8718901,pH,insufficient,,,,1,water_quality,False
8718901,phosphorus,insufficient,,,,1,water_quality,False
8718901,temperature,insufficient,,,,1,water_quality,False
8718902,nitrogen,insufficient,,,,1,water_quality,False
8718902,pH,insufficient,,,,1,water_quality,False
8718902,phosphorus,insufficient,,,,1,water_quality,False
8718902,temperature,insufficient,,,,1,water_quality,False
8719101,pH,insufficient,,,,1,water_quality,False
8719101,temperature,insufficient,,,,1,water_quality,False
8719402,nitrogen,insufficient,,,,1,water_quality,False
8719402,pH,insufficient,,,,2,water_quality,False
8719402,phosphorus,insufficient,,,,1,water_quality,False
8719402,temperature,insufficient,,,,2,water_quality,False
8719502,nitrogen,insufficient,,,,1,water_quality,False
8719502,pH,insufficient,,,,1,water_quality,False
8719502,phosphorus,insufficient,,,,1,water_quality,False
8719502,temperature,insufficient,,,,1,water_quality,False
8719701,pH,insufficient,,,,1,water_quality,False
8719803,nitrogen,insufficient,,,,1,water_quality,False
8719803,pH,insufficient,,,,1,water_quality,False
8719803,phosphorus,insufficient,,,,1,water_quality,False
8719803,temperature,insufficient,,,,1,water_quality,False
8719804,nitrogen,insufficient,,,,1,water_quality,False
8719804,pH,insufficient,,,,1,water_quality,False
8719804,phosphorus,insufficient,,,,1,water_quality,False
8719804,temperature,insufficient,,,,1,water_quality,False
8725302,pH,insufficient,,,,1,water_quality,False
8725502,pH,insufficient,,,,1,water_quality,False
8725601,pH,insufficient,,,,1,water_quality,False
8725601,temperature,insufficient,,,,1,water_quality,False
8725602,pH,insufficient,,,,1,water_quality,False
8725802,pH,insufficient,,,,1,water_quality,False
8725802,temperature,insufficient,,,,1,water_quality,False
8726101,pH,insufficient,,,,1,water_quality,False
8726302,nitrogen,insufficient,,,,1,water_quality,False
8726302,pH,insufficient,,,,1,water_quality,False
8726302,phosphorus,insufficient,,,,1,water_quality,False
8726302,temperature,insufficient,,,,1,water_quality,False
8726303,pH,insufficient,,,,1,water_quality,False
8726305,nitrogen,insufficient,,,,1,water_quality,False
8726305,pH,insufficient,,,,1,water_quality,False
8726305,phosphorus,insufficient,,,,1,water_quality,False
8726305,temperature,insufficient,,,,1,water_quality,False
8726501,nitrogen,insufficient,,,,1,water_quality,False
8726501,pH,insufficient,,,,3,water_quality,False
8726501,temperature,insufficient,,,,3,water_quality,False
8726502,nitrogen,insufficient,,,,1,water_quality,False
8726502,pH,insufficient,,,,1,water_quality,False
8726502,phosphorus,insufficient,,,,1,water_quality,False
8726502,temperature,insufficient,,,,1,water_quality,False
8726601,pH,insufficient,,,,1,water_quality,False
8726704,pH,insufficient,,,,1,water_quality,False
8726902,pH,insufficient,,,,1,water_quality,False
8727105,pH,insufficient,,,,1,water_quality,False
8727302,pH,insufficient,,,,1,water_quality,False
8727403,pH,insufficient,,,,1,water_quality,False
8727502,pH,insufficient,,,,1,water_quality,False
8727503,pH,insufficient,,,,1,water_quality,False
8727701,pH,insufficient,,,,1,water_quality,False
8727803,nitrogen,insufficient,,,,2,water_quality,False
8727803,pH,no trend,1.0,-0.0040000000000000036,6.864,8,water_quality,False
8727803,phosphorus,insufficient,,,,2,water_quality,False
8727803,temperature,no trend,0.080904754011913,0.8833333333333335,26.458333333333332,8,water_quality,False
8727805,pH,insufficient,,,,1,water_quality,False
8727805,phosphorus,insufficient,,,,1,water_quality,False
8727805,temperature,insufficient,,,,1,water_quality,False
8727904,pH,insufficient,,,,1,water_quality,False
8727904,phosphorus,insufficient,,,,1,water_quality,False
8727904,temperature,insufficient,,,,1,water_quality,False
8728105,pH,insufficient,,,,2,water_quality,False
8728105,temperature,insufficient,,,,1,water_quality,False
8728403,pH,insufficient,,,,1,water_quality,False
8728501,pH,insufficient,,,,1,water_quality,False
8728503,pH,insufficient,,,,1,water_quality,False
8728604,pH,insufficient,,,,1,water_quality,False
8728701,pH,insufficient,,,,1,water_quality,False
8728702,nitrogen,insufficient,,,,1,water_quality,False
8728702,pH,insufficient,,,,2,water_quality,False
8728702,phosphorus,insufficient,,,,1,water_quality,False
8728702,temperature,insufficient,,,,2,water_quality,False
8729701,pH,insufficient,,,,1,water_quality,False
8729901,pH,insufficient,,,,1,water_quality,False
8731507,pH,insufficient,,,,1,water_quality,False
8731601,pH,insufficient,,,,2,water_quality,False
8731601,temperature,insufficient,,,,2,water_quality,False
8731612,nitrogen,insufficient,,,,1,water_quality,False
8731612,pH,insufficient,,,,1,water_quality,False
8731612,phosphorus,insufficient,,,,1,water_quality,False
8731612,temperature,insufficient,,,,1,water_quality,False
8731802,pH,insufficient,,,,1,water_quality,False
8731804,pH,insufficient,,,,1,water_quality,False
8731804,temperature,insufficient,,,,1,water_quality,False
8731817,pH,insufficient,,,,2,water_quality,False
8731817,temperature,insufficient,,,,1,water_quality,False
8731903,pH,insufficient,,,,3,water_quality,False
8731903,temperature,insufficient,,,,2,water_quality,False
8731904,pH,insufficient,,,,1,water_quality,False
8731904,temperature,insufficient,,,,1,water_quality,False
8731906,pH,insufficient,,,,1,water_quality,False
8731906,temperature,insufficient,,,,1,water_quality,False
8731908,nitrogen,insufficient,,,,1,water_quality,False
8731908,pH,insufficient,,,,1,water_quality,False
8731908,phosphorus,insufficient,,,,1,water_quality,False
8731908,temperature,insufficient,,,,1,water_quality,False
8731917,pH,insufficient,,,,1,water_quality,False
8731917,temperature,insufficient,,,,1,water_quality,False
8731918,dissolved_oxygen,insufficient,,,,1,water_quality,False
8731918,nitrogen,insufficient,,,,1,water_quality,False
8731918,pH,no trend,0.7071142312899612,0.04499999999999993,8.247499999999999,6,water_quality,False
8731918,phosphorus,insufficient,,,,2,water_quality,False
8731918,temperature,no trend,0.24231273167227885,-0.6799999999999997,35.05,6,water_quality,False
8731924,pH,insufficient,,,,1,water_quality,False
8731924,temperature,insufficient,,,,1,water_quality,False
8731932,pH,insufficient,,,,1,water_quality,False
8731936,pH,insufficient,,,,1,water_quality,False
8731936,temperature,insufficient,,,,1,water_quality,False
8731937,pH,insufficient,,,,1,water_quality,False
8731937,temperature,insufficient,,,,1,water_quality,False
8732411,pH,insufficient,,,,1,water_quality,False
8732411,temperature,insufficient,,,,1,water_quality,False
8733201,pH,insufficient,,,,1,water_quality,False
8733203,pH,insufficient,,,,1,water_quality,False
8733501,pH,insufficient,,,,1,water_quality,False
8734303,pH,insufficient,,,,2,water_quality,False
8734303,temperature,insufficient,,,,2,water_quality,False
8734304,pH,insufficient,,,,1,water_quality,False
8734304,temperature,insufficient,,,,1,water_quality,False
8734701,pH,insufficient,,,,1,water_quality,False
8734705,nitrogen,insufficient,,,,1,water_quality,False
8734705,pH,insufficient,,,,1,water_quality,False
8734705,temperature,insufficient,,,,1,water_quality,False
8735101,pH,insufficient,,,,1,water_quality,False
8735401,pH,insufficient,,,,1,water_quality,False
8735405,nitrogen,insufficient,,,,1,water_quality,False
8735405,pH,no trend,0.3081795474670539,-0.11500000000000021,7.5225,4,water_quality,False
8735405,phosphorus,insufficient,,,,1,water_quality,False
8735405,temperature,no trend,0.7340951823194757,0.8999999999999998,24.85,4,water_quality,False
8735406,nitrogen,insufficient,,,,1,water_quality,False
8735406,pH,insufficient,,,,2,water_quality,False
8735406,phosphorus,insufficient,,,,1,water_quality,False
8735406,temperature,insufficient,,,,2,water_quality,False
8735504,pH,insufficient,,,,1,water_quality,False
8735903,nitrogen,insufficient,,,,1,water_quality,False
8735903,pH,insufficient,,,,2,water_quality,False
8735903,temperature,insufficient,,,,2,water_quality,False
8736201,pH,insufficient,,,,1,water_quality,False
8736203,nitrogen,insufficient,,,,1,water_quality,False
8736203,pH,insufficient,,,,1,water_quality,False
8736203,temperature,insufficient,,,,1,water_quality,False
8736204,nitrogen,insufficient,,,,1,water_quality,False
8736204,pH,insufficient,,,,1,water_quality,False
8736204,temperature,insufficient,,,,1,water_quality,False
8736501,nitrogen,insufficient,,,,1,water_quality,False
8736501,pH,insufficient,,,,1,water_quality,False
8736501,temperature,insufficient,,,,1,water_quality,False
8736805,pH,insufficient,,,,3,water_quality,False
8736805,phosphorus,insufficient,,,,3,water_quality,False
8736805,temperature,insufficient,,,,3,water_quality,False
8736806,pH,insufficient,,,,1,water_quality,False
8736806,phosphorus,insufficient,,,,1,water_quality,False
8736806,temperature,insufficient,,,,1,water_quality,False
8736807,pH,insufficient,,,,1,water_quality,False
8736807,phosphorus,insufficient,,,,1,water_quality,False
